audit_id,dataset,auditor_id,label_semantic,label_answerable,failure_type,confidence,notes
v4_paper1000_mixed_blind1000-00701,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00702,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00703,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00704,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00705,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00706,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00707,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00708,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00709,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00710,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00711,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00712,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00713,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00714,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00715,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00716,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00717,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00718,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00719,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00720,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00721,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00722,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00723,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00724,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00725,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00726,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00727,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00728,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00729,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00730,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00731,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00732,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00733,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00734,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00735,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00736,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00737,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00738,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00739,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00740,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00741,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00742,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00743,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00744,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00745,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00746,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00747,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00748,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00749,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00750,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00751,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00752,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00753,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00754,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00755,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00756,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00757,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00758,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00759,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00760,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00761,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00762,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00763,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00764,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00765,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00766,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00767,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00768,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00769,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00770,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00771,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00772,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00773,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00774,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00775,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00776,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00777,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00778,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00779,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00780,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00781,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00782,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00783,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00784,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00785,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00786,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00787,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00788,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00789,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00790,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00791,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00792,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00793,hotpot_qa/distractor,auditor1,,,,,
v4_paper1000_mixed_blind1000-00794,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00795,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00796,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00797,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00798,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00799,copenlu/fever_gold_evidence,auditor1,,,,,
v4_paper1000_mixed_blind1000-00800,copenlu/fever_gold_evidence,auditor1,,,,,
